Product ID,Product Name,Product Category,Brand,Unit Price,Cost,Warranty Period (Months),SKU
P00383,Speaker,Electronics,Panasonic,102198.01,105507.02,24,SKU723564
P00384,Monitor,Electronics,Samsung,143668.29,43935.7,48,SKU602775
P00385,Camera,Electronics,Panasonic,11089.36,11594.69,48,SKU800243
P00386,Smartwatch,Electronics,Lenovo,8190.18,90877.33,48,SKU247646
P00387,Printer,Electronics,HP,75635.55,30077.43,48,SKU827987
P00388,Printer,Electronics,HP,85990.48,103496.86,12,SKU881374
P00389,Speaker,Electronics,Samsung,106147.54,99734.85,36,SKU981973
P00390,Speaker,Electronics,Sony,13505.41,106783.96,24,SKU488343
P00391,Smartphone,Electronics,Canon,133541.61,103928.19,48,SKU308184
P00392,Smartphone,Electronics,LG,57413.47,116843.31,12,SKU881704
P00393,Speaker,Electronics,HP,89562.75,88757.52,24,SKU610192
P00394,Headphones,Electronics,Panasonic,34479.81,93029.51,12,SKU196272
P00395,Tablet,Electronics,HP,37237.87,69523.17,36,SKU781396
P00396,Headphones,Electronics,Bose,27439.38,4124.54,36,SKU149771
P00397,Headphones,Electronics,Panasonic,13084.77,79538.06,36,SKU573866
P00398,Smartphone,Electronics,Canon,78232.36,22747.24,24,SKU299219
P00399,Speaker,Electronics,Canon,30671.09,63987.31,36,SKU216052
P00400,Camera,Electronics,Canon,146556.28,28989.93,60,SKU423654
P00401,Speaker,Electronics,Lenovo,68663.22,18861.32,24,SKU268023
P00402,Tablet,Electronics,Lenovo,117245.6,15503.11,36,SKU771168
P00403,Tablet,Electronics,Dell,100671.54,88344.18,12,SKU547727
P00404,Headphones,Electronics,HP,22027.8,7806.05,60,SKU469783
P00405,Tablet,Electronics,HP,132380.48,24900.37,12,SKU282927
P00406,Tablet,Electronics,Bose,68745.12,4640.39,12,SKU664532
P00407,Tablet,Electronics,Lenovo,118680.23,26397.06,48,SKU248858
P00408,Smartphone,Electronics,Panasonic,140076.06,65674.99,60,SKU458020
P00409,LED TV,Electronics,HP,119029.48,86225.49,12,SKU955175
P00410,Tablet,Electronics,Apple,89163.9,61239.03,48,SKU858516
P00411,Laptop,Electronics,Dell,81010.21,75843.23,24,SKU627107
P00412,Headphones,Electronics,Lenovo,112484.38,33902.52,12,SKU701488
P00413,Smartphone,Electronics,Sony,37466.58,86210.39,36,SKU626900
P00414,Speaker,Electronics,Samsung,42480.86,75798.12,36,SKU534356
P00415,Laptop,Electronics,HP,54941.14,80157.93,12,SKU829710
P00416,Smartphone,Electronics,Panasonic,108642.17,95744.13,24,SKU262402
P00417,Printer,Electronics,Samsung,100506.79,29868.07,12,SKU360786
P00418,LED TV,Electronics,Lenovo,27370.73,105439.8,24,SKU189657
P00419,LED TV,Electronics,Bose,83113.11,113337.73,24,SKU661167
P00420,Smartwatch,Electronics,Sony,30832.81,97483.91,48,SKU677195
P00421,Tablet,Electronics,Apple,112005.61,9918.87,60,SKU226746
P00422,Printer,Electronics,HP,70273.24,25965.88,24,SKU862902
P00423,Camera,Electronics,LG,131832.56,6609,60,SKU900828
P00424,Camera,Electronics,Lenovo,69502.82,92483.22,60,SKU411067
P00425,Speaker,Electronics,Panasonic,43792.22,36419.4,60,SKU654750
P00426,Smartphone,Electronics,Sony,29306.11,37676.94,60,SKU458947
P00427,Tablet,Electronics,Sony,100541.25,60323.05,60,SKU427632
P00428,LED TV,Electronics,LG,29712.32,74230.93,36,SKU949732
P00429,Speaker,Electronics,LG,118288.95,103832.18,24,SKU261014
P00430,Smartphone,Electronics,Canon,103036.57,72393.77,48,SKU438346
P00431,Tablet,Electronics,Samsung,77990.33,52476.38,24,SKU987758
P00432,Camera,Electronics,Lenovo,27400.61,59775.18,36,SKU220675
P00433,Smartphone,Electronics,Samsung,10938.01,46760.7,48,SKU165438
P00434,Laptop,Electronics,Apple,108184.41,97283.36,60,SKU634216
P00435,Headphones,Electronics,Sony,37628.13,18329.79,48,SKU586950
P00436,Speaker,Electronics,Apple,101892.19,39418.72,12,SKU369671
P00437,Laptop,Electronics,Sony,60111.74,50628.66,24,SKU748853
P00438,Speaker,Electronics,Samsung,129311.91,84535.73,48,SKU266403
P00439,LED TV,Electronics,Sony,83746.04,47620.77,36,SKU969438
P00440,Smartwatch,Electronics,Panasonic,66921.02,81589.35,48,SKU671763
P00441,Smartwatch,Electronics,Panasonic,104985.61,10207.68,24,SKU353803
P00442,Tablet,Electronics,Bose,124277.27,44007.34,36,SKU603358
P00443,Smartwatch,Electronics,Samsung,5118.59,38704.41,48,SKU671928
P00444,LED TV,Electronics,Bose,70328.08,67292.78,12,SKU955283
P00445,Smartphone,Electronics,Dell,38155.09,34418.31,12,SKU555598
P00446,Printer,Electronics,Samsung,63613.89,18360.45,36,SKU116964
P00447,Tablet,Electronics,Sony,56237.64,14490.73,24,SKU152679
P00448,Laptop,Electronics,Dell,140214.64,80002.79,48,SKU494868
P00449,Printer,Electronics,Apple,10618.24,72955.35,12,SKU306298
P00450,LED TV,Electronics,Apple,118681.7,95422.4,48,SKU801036
P00451,Laptop,Electronics,HP,26582.99,78910.17,36,SKU166802
P00452,Smartwatch,Electronics,Lenovo,74359.72,18407.1,60,SKU498704
P00453,LED TV,Electronics,Sony,104787.51,2688.06,60,SKU107273
P00454,Monitor,Electronics,HP,84036.66,16080.16,12,SKU719621
P00455,Tablet,Electronics,Dell,15759.36,66579.6,12,SKU835937
P00456,Printer,Electronics,Sony,14355.67,7165.9,24,SKU323131
P00457,Smartphone,Electronics,Apple,16667.65,4240.94,48,SKU349163
P00458,Headphones,Electronics,Dell,133323.49,106884.79,12,SKU615405
P00459,Smartphone,Electronics,Panasonic,129700.9,34164.65,36,SKU588087
P00460,Smartphone,Electronics,Canon,27356.59,23234.04,24,SKU254140
P00461,Speaker,Electronics,Bose,88247.5,69458.26,24,SKU735608
P00462,Laptop,Electronics,HP,48523.47,107686.7,24,SKU715753
P00463,LED TV,Electronics,Apple,20677.43,34123.67,24,SKU696798
P00464,Speaker,Electronics,Panasonic,105803.34,94814.36,36,SKU392718
P00465,Laptop,Electronics,Panasonic,32180.12,45460.79,48,SKU303236
P00466,Headphones,Electronics,HP,29975.03,112979.07,12,SKU676234
P00467,LED TV,Electronics,HP,135320.46,70241.86,48,SKU299733
P00468,Headphones,Electronics,Sony,82297.93,8375.85,48,SKU835348
P00469,Headphones,Electronics,LG,132736.66,107594.48,36,SKU106680
P00470,Monitor,Electronics,HP,110328.64,51478.37,36,SKU663745
P00471,Speaker,Electronics,Sony,124075.6,77888.92,24,SKU162456
P00472,LED TV,Electronics,Panasonic,52869.99,74651.37,12,SKU288556
P00473,LED TV,Electronics,Dell,116747.73,29813.36,12,SKU140719
P00474,Smartphone,Electronics,Samsung,30454.85,87522.57,60,SKU653248
P00475,Monitor,Electronics,Sony,33868.45,92471.17,36,SKU383649
P00476,Smartwatch,Electronics,Bose,101145.46,15984.02,36,SKU943173
P00477,Laptop,Electronics,Lenovo,128128.46,95306.66,24,SKU622771
P00478,Laptop,Electronics,HP,55490.07,7093.78,48,SKU337575
P00479,Laptop,Electronics,HP,35206.94,23918.96,12,SKU432639
P00480,Speaker,Electronics,Samsung,15968.73,80224.87,60,SKU558172
P00481,Printer,Electronics,Samsung,80875.75,50208.62,48,SKU441111
P00482,Camera,Electronics,HP,116198.32,64031.81,24,SKU337326
P00483,LED TV,Electronics,Panasonic,141033.23,11160.44,48,SKU626836
P00484,Camera,Electronics,Samsung,119791.67,82060.03,60,SKU765348
P00485,Tablet,Electronics,Lenovo,100742.57,16838.68,60,SKU145720
P00486,Smartphone,Electronics,Apple,17628.34,87176.55,24,SKU898210
P00487,Tablet,Electronics,LG,93761.9,16913.33,12,SKU213838
P00488,LED TV,Electronics,Sony,88547.06,34470.01,24,SKU693031
P00489,Smartwatch,Electronics,Dell,122403.76,43112.53,12,SKU212176
P00490,LED TV,Electronics,Panasonic,42009.61,110008.65,60,SKU814421
P00491,Headphones,Electronics,Sony,144498.53,32843.91,24,SKU518041
P00492,LED TV,Electronics,Bose,79729.41,3305.86,12,SKU584822
P00493,Tablet,Electronics,Samsung,116729.75,77139.26,48,SKU982380
P00494,Monitor,Electronics,Dell,58316.64,59345.72,60,SKU558249
P00495,Tablet,Electronics,Dell,122281.04,53369.41,60,SKU400726
P00496,Camera,Electronics,Apple,104101.01,13155.68,60,SKU580199
P00497,LED TV,Electronics,Canon,19681.84,67943.38,12,SKU623843
P00498,Smartwatch,Electronics,Bose,121882.59,51385.61,48,SKU509808
P00499,LED TV,Electronics,Dell,20877.51,52448.3,60,SKU981223
P00500,LED TV,Electronics,Apple,79579.19,45823.42,12,SKU316190
P00501,Printer,Electronics,Sony,145899.16,97243,48,SKU130693
P00502,Smartwatch,Electronics,Bose,15186.09,62722.89,60,SKU639526
P00503,Camera,Electronics,Panasonic,47572.95,95311.35,12,SKU462831
P00504,Headphones,Electronics,HP,126665.07,38937.58,60,SKU393869
P00505,Smartphone,Electronics,Samsung,25442.39,75603.05,60,SKU136205
P00506,Monitor,Electronics,LG,137644.93,23793.52,60,SKU675554
P00507,Tablet,Electronics,Dell,96049.96,27633.18,36,SKU250224
P00508,Camera,Electronics,Sony,31119.88,96971.71,36,SKU229050
P00509,Laptop,Electronics,Apple,136683.77,34169.06,60,SKU599770
P00510,Smartwatch,Electronics,Lenovo,2343.73,42845.26,60,SKU799739
P00511,Monitor,Electronics,Apple,103641.85,53193.34,36,SKU706398
P00512,Smartphone,Electronics,Samsung,43058.71,49348.64,60,SKU834961
P00513,Smartphone,Electronics,Canon,29724.01,1601.88,36,SKU681881
P00514,Monitor,Electronics,LG,64101.31,16472.59,12,SKU436775
P00515,LED TV,Electronics,Samsung,141333.85,103627.35,12,SKU981371
P00516,Monitor,Electronics,Apple,39613.3,109327.54,12,SKU522095
P00517,Printer,Electronics,Samsung,132565.61,66355.65,60,SKU855359
P00518,Monitor,Electronics,LG,49299.65,99458.87,36,SKU201277
P00519,Smartwatch,Electronics,LG,49802.17,52794.9,12,SKU201834
P00520,Printer,Electronics,HP,89911.79,88829.03,48,SKU341701
P00521,Speaker,Electronics,Bose,116130.85,51919.82,60,SKU980280
P00522,Printer,Electronics,LG,21568.15,41622.91,60,SKU961996
P00523,Smartphone,Electronics,Panasonic,36312.85,38636.03,24,SKU339701
P00524,Smartphone,Electronics,Samsung,64674.84,14273.4,36,SKU105548
P00525,Monitor,Electronics,Samsung,44845.68,105174.36,36,SKU761287
P00526,Laptop,Electronics,Apple,68164.6,86185.35,24,SKU932515
P00527,Printer,Electronics,Canon,73924.79,29682.45,24,SKU165313
P00528,Smartphone,Electronics,Panasonic,131132.69,40537.48,24,SKU148916
P00529,Monitor,Electronics,LG,32441.6,17390.32,12,SKU749611
P00530,Laptop,Electronics,Apple,84874.24,69182.22,36,SKU807573
P00531,Smartwatch,Electronics,HP,14566.65,4918.07,60,SKU413970
P00532,Monitor,Electronics,Bose,23720.63,4101.47,48,SKU463399
P00533,Headphones,Electronics,Apple,64726.78,24363.59,48,SKU311534
P00534,Monitor,Electronics,Sony,72169.59,34950.61,12,SKU722646
P00535,Printer,Electronics,Bose,56612.14,24443.02,36,SKU462083
P00536,Tablet,Electronics,Lenovo,137455.83,74523.96,24,SKU842597
P00537,Monitor,Electronics,Canon,135911.32,115775.51,60,SKU959878
P00538,LED TV,Electronics,Apple,121069.94,93603.66,36,SKU877513
P00539,Laptop,Electronics,Dell,123167.64,41153.91,24,SKU144239
P00540,Printer,Electronics,Sony,20277.18,33837.7,48,SKU349887
P00541,Smartwatch,Electronics,Dell,105652.9,119938.54,12,SKU434661
P00542,Laptop,Electronics,HP,110360.51,70596.89,36,SKU167973
P00543,Smartphone,Electronics,Canon,45580.93,25821.53,12,SKU192264
P00544,Smartphone,Electronics,Apple,76951.68,50502.25,48,SKU961757
P00545,Smartphone,Electronics,HP,64798.68,47638.29,12,SKU476305
P00546,Speaker,Electronics,Panasonic,33877.74,19015.91,36,SKU942701
P00547,Camera,Electronics,Samsung,131439.21,49187.02,60,SKU274316
P00548,Headphones,Electronics,Panasonic,64489.32,95706.67,60,SKU479109
P00549,Headphones,Electronics,Dell,55433.18,70036.56,36,SKU119781
P00550,Speaker,Electronics,HP,63452.94,117074.19,24,SKU974260
P00551,LED TV,Electronics,Canon,106066.68,19597.02,36,SKU127878
P00552,Laptop,Electronics,Bose,127413.49,70709.82,60,SKU874177
P00553,LED TV,Electronics,Bose,140987.42,17679.63,48,SKU979651
P00554,LED TV,Electronics,Lenovo,25621.68,17311.09,24,SKU805345
P00555,Laptop,Electronics,LG,49720.71,2874.74,36,SKU881365
P00556,Printer,Electronics,Sony,41501.14,113717.29,60,SKU717871
P00557,Speaker,Electronics,Canon,40998.56,80186.92,36,SKU628360
P00558,Camera,Electronics,LG,138587.14,62819.56,48,SKU380961
P00559,LED TV,Electronics,Samsung,41792.61,74104.51,60,SKU422956
P00560,Tablet,Electronics,Panasonic,132297.97,74541.38,48,SKU948750
P00561,Speaker,Electronics,Lenovo,72579.29,11052.09,48,SKU381750
P00562,Smartphone,Electronics,HP,139156.18,7377.76,24,SKU310612
P00563,Printer,Electronics,Lenovo,99826.41,80637.67,36,SKU515114
P00564,Monitor,Electronics,LG,71805.45,116748.93,60,SKU508919
P00565,Headphones,Electronics,HP,145094.99,69554.75,24,SKU420624
P00566,Smartwatch,Electronics,Samsung,89673.07,72609.81,36,SKU929545
P00567,Smartwatch,Electronics,LG,25557.02,10884.17,48,SKU470625
P00568,Laptop,Electronics,Apple,27298.7,37925.82,12,SKU998355
P00569,Smartphone,Electronics,Canon,140082.74,91535.12,36,SKU862510
P00570,LED TV,Electronics,LG,118038.04,62367.37,36,SKU203274
P00571,Smartwatch,Electronics,Bose,9209.17,54913.59,24,SKU626357
P00572,Printer,Electronics,LG,66732.94,85641.74,24,SKU668137
P00573,Monitor,Electronics,Sony,99732.57,86172.53,36,SKU796618
P00574,Smartwatch,Electronics,LG,43467.78,20588.28,12,SKU790470
P00575,Speaker,Electronics,Panasonic,62783.36,39097.86,24,SKU899097
P00576,Smartwatch,Electronics,Lenovo,76875.81,22977.72,36,SKU853420
P00577,Laptop,Electronics,Apple,141902.84,18417.15,60,SKU961934
P00578,Printer,Electronics,Bose,146006.19,99031.5,36,SKU616329
P00579,Camera,Electronics,Dell,63721.01,71130.48,60,SKU975835
P00580,Headphones,Electronics,Samsung,144997.84,117864.03,48,SKU264382
P00581,Monitor,Electronics,Lenovo,120017.46,87378.27,48,SKU793283
P00582,Speaker,Electronics,Panasonic,103912.25,35206.71,60,SKU294260
P00583,Tablet,Electronics,Dell,143946.2,24007.83,24,SKU845774
P00584,Printer,Electronics,Panasonic,57560.49,47526.79,24,SKU948808
P00585,Monitor,Electronics,Dell,91097.22,55781.44,12,SKU932943
P00586,Tablet,Electronics,HP,102234.79,69370.65,12,SKU343834
P00587,Headphones,Electronics,Samsung,35773.28,93399.94,60,SKU915460
P00588,Camera,Electronics,Dell,10736.06,114054.68,48,SKU660971
P00589,Laptop,Electronics,Dell,36345.48,26407.3,60,SKU729948
P00590,Camera,Electronics,Canon,57119.86,12655.88,36,SKU353612
P00591,LED TV,Electronics,Panasonic,148915.3,90816.59,60,SKU230168
P00592,Camera,Electronics,LG,53367.67,52515.86,60,SKU744620
P00593,Camera,Electronics,Apple,24480.17,111469.58,60,SKU562233
P00594,Laptop,Electronics,LG,16915.13,20537.6,36,SKU596323
P00595,Smartwatch,Electronics,Sony,23432.55,90136.29,60,SKU874726
P00596,Headphones,Electronics,HP,60593.75,70026.35,60,SKU620866
P00597,Camera,Electronics,Sony,46387.08,101785.27,48,SKU549870
P00598,Tablet,Electronics,Samsung,17330.47,74122.36,60,SKU765192
P00599,Speaker,Electronics,Canon,148537.81,60569.24,12,SKU183811
P00600,Laptop,Electronics,Sony,39773.78,23287.06,36,SKU185656
P00601,Printer,Electronics,Apple,110615.82,110091.21,24,SKU590636
P00602,Tablet,Electronics,Apple,52173.63,49421.74,48,SKU797279
P00603,LED TV,Electronics,Panasonic,99529.25,88879.86,24,SKU728741
P00604,Monitor,Electronics,HP,59516.39,27903.44,60,SKU870534
P00605,Monitor,Electronics,Samsung,23468,48056.64,24,SKU380223
P00606,Smartwatch,Electronics,Samsung,35754.64,2778.09,48,SKU317440
P00607,LED TV,Electronics,HP,57487.98,1174.89,60,SKU546319
P00608,LED TV,Electronics,LG,48011.56,7016.44,60,SKU368915
P00609,Laptop,Electronics,Canon,115805.65,54385.78,12,SKU449357
P00610,Smartphone,Electronics,Canon,53832.38,14666.13,48,SKU101692
P00611,Monitor,Electronics,LG,102182.04,112174.6,24,SKU345273
P00612,Laptop,Electronics,Bose,8506.65,42353.1,24,SKU493182
P00613,Headphones,Electronics,Apple,29994.91,118018.38,60,SKU663645
P00614,Tablet,Electronics,Canon,82663.79,50319.7,12,SKU416684
P00615,LED TV,Electronics,Samsung,130863.7,52210.72,36,SKU645893
P00616,LED TV,Electronics,Canon,130580.87,99920.75,48,SKU581522
P00617,Laptop,Electronics,Canon,135033.06,87081.6,12,SKU566253
P00618,Smartphone,Electronics,Panasonic,63948.03,86474.01,24,SKU343199
P00619,Laptop,Electronics,Panasonic,116692.83,45830.02,12,SKU518065
P00620,LED TV,Electronics,Bose,104177.68,105197.62,48,SKU477081
P00621,Laptop,Electronics,Dell,5536.91,81893.74,60,SKU191572
P00622,Smartphone,Electronics,Canon,72280.58,46254.48,48,SKU932367
P00623,Speaker,Electronics,Panasonic,18658.83,71686.69,36,SKU144689
P00624,Speaker,Electronics,Dell,8818.23,71960.93,24,SKU843088
P00625,Smartwatch,Electronics,Canon,32625.39,74893.7,60,SKU914318
P00626,Laptop,Electronics,LG,13669.36,114291.84,48,SKU408162
P00627,Tablet,Electronics,LG,38129.91,119345.94,48,SKU685063
P00628,LED TV,Electronics,Bose,98188.74,50432.69,60,SKU116195
P00629,Laptop,Electronics,LG,6398.67,84012.55,12,SKU570691
P00630,Speaker,Electronics,LG,2239.13,100882.29,36,SKU784755
P00631,Laptop,Electronics,Bose,93853.73,7080.97,60,SKU809490
P00632,Monitor,Electronics,Lenovo,32956.92,117983.18,60,SKU254781
P00633,Printer,Electronics,Apple,100920.75,62799.05,60,SKU399663
P00634,Smartwatch,Electronics,LG,142323.99,42519.82,12,SKU776657
P00635,Smartwatch,Electronics,Sony,3311.79,1408.54,12,SKU714816
P00636,LED TV,Electronics,LG,112531.3,23310.34,48,SKU890531
P00637,Tablet,Electronics,LG,140100.04,3859.8,24,SKU893763
P00638,Camera,Electronics,Panasonic,66733.81,45515.87,60,SKU359481
P00639,Smartphone,Electronics,LG,103132.14,25630.39,60,SKU174963
P00640,Smartwatch,Electronics,Bose,33206.75,68435.69,12,SKU610324
P00641,Printer,Electronics,Dell,100512.03,93077.44,60,SKU973539
P00642,Headphones,Electronics,Samsung,73553.36,67023.38,12,SKU986711
P00643,Laptop,Electronics,Sony,38402.15,51936.47,24,SKU134926
P00644,Monitor,Electronics,Samsung,141307.37,15054.85,36,SKU243415
P00645,Speaker,Electronics,Panasonic,47691.63,55945.08,24,SKU868559
P00646,Headphones,Electronics,Dell,80722.62,62076.65,36,SKU824943
P00647,Smartwatch,Electronics,Sony,59997.77,33339.02,24,SKU704510
P00648,LED TV,Electronics,Canon,117512.38,84556.93,24,SKU287051
P00649,Smartphone,Electronics,Samsung,33814.21,68682.57,36,SKU901610
P00650,Laptop,Electronics,Bose,97053.27,43594.01,36,SKU706275
P00651,Monitor,Electronics,Canon,89539.8,17922.48,36,SKU631986
P00652,Speaker,Electronics,Sony,19986.24,105496.22,36,SKU103299
P00653,Headphones,Electronics,Bose,47305.64,36430.42,36,SKU540560
P00654,Printer,Electronics,Canon,64095.13,108703.14,24,SKU163707
P00655,Printer,Electronics,Canon,125548.66,51415.89,12,SKU529048
P00656,Printer,Electronics,Lenovo,26918.46,58129.97,12,SKU704570
P00657,Smartphone,Electronics,Panasonic,46030.2,26685,12,SKU278682
P00658,Speaker,Electronics,Bose,84390.32,43338.69,24,SKU853160
P00659,Tablet,Electronics,Bose,122857.54,13412.61,24,SKU945833
P00660,Headphones,Electronics,Apple,115828.38,45817.92,48,SKU571923
P00661,LED TV,Electronics,Bose,147418.92,24286.31,60,SKU982708
P00662,Speaker,Electronics,Bose,143546.07,79376.45,36,SKU490246
P00663,Tablet,Electronics,Canon,59319.48,35919.65,12,SKU691954
P00664,Camera,Electronics,Sony,58811.26,80928.37,36,SKU589941
P00665,Laptop,Electronics,Bose,10208.31,42263.98,12,SKU955325
P00666,Camera,Electronics,LG,37697.72,5052.78,60,SKU682410
P00667,Smartwatch,Electronics,Canon,10173.9,70393.23,36,SKU501706
P00668,Smartwatch,Electronics,LG,137942.33,68375.89,48,SKU688096
P00669,Monitor,Electronics,Apple,28380.14,107999.17,36,SKU143593
P00670,Headphones,Electronics,Apple,43057.58,53741.3,36,SKU301889
P00671,Printer,Electronics,LG,35425.48,116316.78,12,SKU484173
P00672,Laptop,Electronics,Panasonic,130420.59,79989.33,36,SKU170962
P00673,LED TV,Electronics,Samsung,40511.16,100073.95,60,SKU952912
P00674,Smartphone,Electronics,Canon,59709.67,74619.66,48,SKU248482
P00675,LED TV,Electronics,Sony,72493.63,106628.08,60,SKU567211
P00676,LED TV,Electronics,Sony,91775.17,101251.58,60,SKU309752
P00677,Smartphone,Electronics,LG,55419.31,42748.2,60,SKU824681
P00678,Printer,Electronics,Canon,7494.75,3876.18,48,SKU857093
P00679,LED TV,Electronics,Apple,136064.9,50656.49,36,SKU880480
P00680,Speaker,Electronics,Samsung,145973.05,101159.11,24,SKU336981
P00681,Laptop,Electronics,Samsung,59723.85,90130,60,SKU172985
P00682,LED TV,Electronics,Lenovo,59408.73,91633.23,48,SKU742440
P00683,Smartwatch,Electronics,LG,130035.41,108481.94,24,SKU699230
P00684,Printer,Electronics,Apple,9495.73,51446.49,24,SKU451015
P00685,Laptop,Electronics,LG,76022.79,67158.33,36,SKU201682
P00686,Smartphone,Electronics,Dell,59715.39,27841.61,60,SKU912114
P00687,Speaker,Electronics,HP,98867.65,108988.26,24,SKU152113
P00688,LED TV,Electronics,Sony,25248.66,65662.7,48,SKU154163
P00689,Headphones,Electronics,Bose,65752.67,107707.53,48,SKU249611
P00690,Speaker,Electronics,LG,76251.96,92281.98,24,SKU633354
P00691,Camera,Electronics,Samsung,120566.41,16233.09,48,SKU108583
P00692,Smartphone,Electronics,Bose,117897.28,16221,48,SKU458191
P00693,Speaker,Electronics,Sony,57767.7,33392.67,12,SKU699145
P00694,Camera,Electronics,HP,24094.95,46217.84,60,SKU387764
P00695,Camera,Electronics,Bose,113159.1,30098.96,48,SKU355644
P00696,Monitor,Electronics,Panasonic,20638.55,12560.93,24,SKU833333
P00697,Printer,Electronics,Sony,22786.6,84130.84,12,SKU469626
P00698,Headphones,Electronics,Apple,6986.32,103969.74,24,SKU924869
